country_name,date,"Air transport, freight (million ton-km)","Air transport, passengers carried","Air transport, registered carrier departures worldwide","Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","Annual freshwater withdrawals, total (% of internal resources)","Annual freshwater withdrawals, total (billion cubic meters)",Container port traffic (TEU: 20 foot equivalent units),Electric power consumption (kWh per capita),Electric power transmission and distribution losses (% of output),Electricity production from coal sources (% of total),Electricity production from hydroelectric sources (% of total),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),Electricity production from oil sources (% of total),Fixed broadband subscriptions,Fixed broadband subscriptions (per 100 people),Fixed telephone subscriptions,Fixed telephone subscriptions (per 100 people),ICT goods exports (% of total goods exports),ICT goods imports (% total goods imports),"ICT service exports (% of service exports, BoP)","ICT service exports (BoP, current US$)",Individuals using the Internet (% of population),"Industrial design applications, nonresident, by count","Industrial design applications, resident, by count",Investment in energy with private participation (current US$),Investment in ICT with private participation (current US$),Investment in transport with private participation (current US$),Investment in water and sanitation with private participation (current US$),Liner shipping connectivity index (maximum value in 2004 = 100),Mobile cellular subscriptions,Mobile cellular subscriptions (per 100 people),Public private partnerships investment in energy (current US$),Public private partnerships investment in ICT (current US$),Public private partnerships investment in transport (current US$),Public private partnerships investment in water and sanitation (current US$),Rail lines (total route-km),"Railways, goods transported (million ton-km)","Railways, passengers carried (million passenger-km)",Renewable internal freshwater resources per capita (cubic meters),"Renewable internal freshwater resources, total (billion cubic meters)",Secure Internet servers,Secure Internet servers (per 1 million people),"Trademark applications, nonresident, by count","Trademark applications, resident, by count"
Guatemala,1967,,,,,,,,,,,,,,,,,,,24306.0,0.49912599999999996,,,,,,,,,,,,,,,,,,,,,,21634.751116161,109.2,,,,
Guatemala,1966,,,,,,,,,,,,,,,,,,,24306.0,0.49912599999999996,,,,,,,,,,,,,,,,,,,,,,22236.7480588663,109.2,,,,
Guatemala,1965,,,,,,,,,,,,,,,,,,,24306.0,0.5123026620000001,,,,,,,,,,,,,0.0,0.0,,,,,,,,22869.1865773791,109.2,,,,
Guatemala,1964,,,,,,,,,,,,,,,,,,,17821.0,0.42322699999999996,,,,,,,,,,,,,,,,,,,,,,23530.4511403757,109.2,,,,
Guatemala,1963,,,,,,,,,,,,,,,,,,,17821.0,0.42322699999999996,,,,,,,,,,,,,,,,,,,,,,24221.2168987793,109.2,,,,
Guatemala,1962,,,,,,,,,,,,,,,,,,,17821.0,0.42322699999999996,,,,,,,,,,,,,,,,,,,,,,24939.4555890416,109.2,,,,
Guatemala,1961,,,,,,,,,,,,,,,,,,,17821.0,0.42322699999999996,,,,,,,,,,,,,,,,,,,,,,25682.5695551953,109.2,,,,
Guatemala,1960,,,,,,,,,,,,,,,,,,,17821.0,0.434833318,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
Guinea,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,2021,,,,,,,,,,,,,,,,,1000.0,0.007389942,0.0,0.0,,,9.84455958549223,2660000.0,34.68012393,,,,,,,9.1730738304,13795000.0,101.9442494,,,,,,,,,,,,,
Guinea,2020,,,,67.4157303371,25.8426966292,6.7415730337,0.39380530973451305,0.89,250000.0,,,,,,,,1000.0,0.007572802000000001,,,,,6.50933209933673,4220000.0,28.8232306,,,76500000.0,,133000000.0,,7.88121296,13795000.0,104.466802,76500000.0,,133000000.0,,,,,17114.5309713564,226.0,89.0,6.73979317013593,,
Guinea,2019,,,,67.4157303371,25.8426966292,6.7415730337,0.39380530973451305,0.89,248659.0,,,,,,,,1250.0,0.009706824000000001,,,,,53.0824072132523,50630000.0,23.36626025,,,,,,,14.884926482000001,12873000.0,99.96476034,,,,,,,,17549.9371424928,226.0,63.0,4.89223911494269,,
Guinea,2018,,,,67.4157303371,25.8426966292,6.7415730337,0.39380530973451305,0.89,237366.0,,,,,,,,1213.0,0.009661594,0.0,0.0,,,21.4434214434214,21660000.0,21.83002304,,,121000000.0,,,,11.1726078386,12013000.0,95.6840313,121000000.0,,,,,,,18000.9914882391,226.0,41.0,3.26566659742391,622.0,
Guinea,2017,,,,66.7936847911,26.3531533197,6.8531618892,0.383049693672566,0.8656923077,203373.0,,,,,,,,1127.0,0.009206924,0.0,0.0,,,1.08861726508785,570000.0,18.7,,,,,,,12.2800178997,11700000.0,95.58208181,,,,,,,,18462.8621570064,226.0,19.0,1.5521875264739902,510.0,
Guinea,2016,,,,66.1442658522,26.8860728856,6.9696612622,0.37229407761061906,0.8413846154,176167.0,,,,,,,,1100.0,0.009219691,0.0,0.0,0.024137069,1.6313453214,0.7830722483769951,414487.897110809,13.1,,,,,,,10.9701988498,11110000.0,93.11888331,,,,,,,,18942.2750929617,226.0,11.0,0.9219691416928281,654.0,
Guinea,2015,,,,65.4656260024,27.4429714183,7.0914025794,0.36153846154867303,0.8170769231,169017.0,,,,,,,,1000.0,0.008601412000000001,0.0,0.0,0.037538305200000004,0.9617476551,5.78966323729399,4541903.18805847,9.2,,,,,,,10.4246926028,10764000.0,92.58559996,,,,,,,,19439.1913709257,226.0,9.0,0.774127089992618,,
Guinea,2014,,,,64.755747637,28.0255045839,7.2187477791,0.350782845486726,0.7927692308000001,160160.0,,,,,,,,900.0,0.007941154,0.0,0.0,0.042088798600000005,3.2010921136,37.1384968345858,23675972.0725255,6.4,,,,,,,7.9267677552,8683500.0,76.6188968,,,,,,,,19941.1207527508,226.0,6.0,0.529410285471261,,
Guinea,2013,,,,64.0124230309,28.6354840635,7.3520929056,0.34002722942477903,0.7684615385,147231.0,,,,,,,,800.0,0.007236263000000001,0.0,0.0,0.0393112876,2.8245703507,61.4507872114363,63620000.0,4.5,,,,,,,10.4111029624,7436471.0,67.26532573,,,,,,,,20442.4432156868,226.0,4.0,0.36181315425994304,,19.0
Guinea,2012,,,,63.2332314039,29.274896373,7.4918722231,0.329271613362832,0.7441538462,147466.0,,,,,,,,700.0,0.006488275000000001,0.0,0.0,,,31.4283918018358,49990000.0,3.1,,,,700000000.0,,,10.3244260439,5584700.0,51.76438441,,700000000.0,,,,,,20947.859110261,226.0,4.0,0.37075856832320403,662.0,13.0
Guinea,2011,,,,62.4155125843,29.945924475600002,7.6385629401,0.31851599725663704,0.7198461538,140052.0,,,,,,,,600.0,0.005699244,18000.0,0.17097732200000001,,,42.2460584130266,32690000.0,2.0,,,,,,,9.3721422846,4860590.0,46.16948108,,,,,,,,21467.1525968796,226.0,1.0,0.094987400871148,,16.0
Guinea,2010,,,,61.5563366673,30.6509726798,7.7926906528,0.30776038119469,0.6955384615,115567.0,,,,,,,,500.0,0.004868204,18000.0,0.175255347,,,52.3473802275276,32670000.0,1.0,,,,,,,8.4558228217,4000000.0,38.94563268,,,,,,,,22004.282461769,226.0,1.0,0.097364081689243,,
Guinea,2009,,,,60.6524689379,31.3926954248,7.9548356373,0.29700476513274304,0.6712307692,,,,,,,,,,,22000.0,0.219531892,,,21.5531561461794,15570000.0,0.9400000000000001,,,,,159000000.0,,9.5784503966,3489000.0,34.81576235,,,159000000.0,,,,,22551.912556855,226.0,,,,
Guinea,2008,,,,59.7003291741,32.1740306757,8.1256401502,0.286249149070796,0.6469230769000001,,,,,,,,,,,27000.0,0.276079689,0.0275086579,5.193310943,11.642371234208,11980000.0,0.92,,,,,,,10.9410540839,2750000.0,28.11922757,,,,,,,,23108.8924756526,226.0,,,,
Guinea,2007,,,,58.6959442511,32.9982388179,8.305816931,0.27549353300885,0.6226153846,,,,,,,,,,,22000.0,0.23043690200000003,0.020327711800000002,5.485788478,21.8685831622177,10650000.0,0.7800252790000001,,,,,,,9.6215400741,2000000.0,20.94880928,,,,,,,,23672.1544865751,226.0,,,,
Guinea,2006,,,,57.6348927228,33.8689481335,8.4961591437,0.264737916946903,0.5983076923,,,,,,,,,,,23000.0,0.2465001,0.0032997149,2.5268675268000003,,,0.637492123,,,,,,,10.4676108089,,,,,,,,,,24221.3142206444,226.0,,,,
Guinea,2005,,,,56.5122397517,34.7902081987,8.6975520497,0.25398230088495605,0.5740000000000001,,,,,,,,,,,25000.0,0.273519564,0.017837547500000002,0.7469033620000001,0.79623597538907,660000.0,0.542254181,,,,,,,,189000.0,2.067807907,,,,,,,,24726.1686232798,226.0,,,,
Guinea,2004,,,,55.6263645928,35.4982672735,8.8753681337,0.252101769911504,0.5697500000000001,,,,,,,,,,,26200.0,0.29237681,0.0291923769,3.5778285525999998,0.374882849109653,320000.0,0.5088193320000001,,,,,,,,154900.0,1.728594195,,,,,,,,25220.289745419,226.0,,,,
Guinea,2003,,,,54.6751746263,36.2585309303,9.0662944434,0.25022123893805304,0.5655,,,,,,,,,,,26165.0,0.298269977,,,0.047855035514497005,51000.0,0.450960371,,,,,,,,111500.0,1.271053027,,,,,,,,25763.0479008018,226.0,,,,
Guinea,2002,,,,53.6511699657,37.0769936508,9.2718363834,0.24834070796460203,0.56125,,,,,,,,,,,25989.0,0.302980138,,1.4568460309,0.695472033145901,470000.0,0.402022749,,,,,,,,90772.0,1.05822129,,,,,,,,26347.1127178446,226.0,,,,
Guinea,2001,,,,52.5456567759,37.9606042123,9.4937390119,0.24646017699115,0.557,,,,,,,,,,,25490.0,0.301809781,0.011804327,1.6396944237,3.09857138251338,2308000.0,0.17554186800000002,,,,,,,,55670.0,0.659150668,,,,,,,,26759.1253649631,226.0,,,,
Guinea,2000,,,,54.977585121,36.0144739605,9.0079409186,0.255752212389381,0.578,,,,,,,,,,,24311.0,0.291604849,0.0485819881,1.4287081982,1.70989414618714,1139000.0,0.09542492400000001,,,,,,,,42112.0,0.505123746,,,,,,,,27108.1797493021,226.0,,,,
Guinea,1999,1.3999999762,58500.0,600.0,58.0654641227,33.5080481662,8.4264877111,0.261266167477876,0.5904615385,,,,,,,,,,,21064.0,0.25766685500000003,,,0.780175657035135,883000.0,0.060808919,,,,,,,,25182.0,0.308040578,,,,,,,,27645.6082565933,226.0,,,,
Guinea,1998,,36100.0,700.0,61.0260651442,31.1049336781,7.8690011777,0.266780122522124,0.6029230769,,,,,,,,,,,15213.0,0.19033987300000002,,,9.11305603176035,10100000.0,0.006203369,,,,,,,,21567.0,0.269838956,,,,,,,,28276.3500236783,226.0,,,,
Guinea,1997,0.6999999881,36300.0,700.0,63.8670986051,28.7988719624,7.3340294325,0.272294077610619,0.6153846154,,,,,,,,,,,19786.0,0.252282155,,,8.66963795103486,9940000.0,0.0038031090000000003,,,,,,,,2868.0,0.036568544,,,,,,,,28816.2170529272,226.0,,,,
Guinea,1996,0.6999999881,36300.0,700.0,66.5956644625,26.5840999968,6.8202355407,0.27780803265486703,0.6278461538,,,,,,,,,,,16206.0,0.210930045,,,1.13504543404009,1409000.0,0.0019489420000000002,,,,,,,,950.0,0.012364775000000001,,,,,,,,29415.1525780884,226.0,,,,
Guinea,1995,0.6999999881,35000.0,700.0,69.2183114539,24.4553021829,6.3263863632,0.28332198774336304,0.6403076923000001,,,,,,,,,,,10855.0,0.14534675500000002,,,0.034050957257535,40000.0,0.000668589,,,36400000.0,45000000.0,,,,950.0,0.012720352,36400000.0,,,,,,,30261.0470563299,226.0,,,,
Guinea,1994,1.3999999762,45000.0,1400.0,71.7410895725,22.4075677522,5.8513426752,0.28883594283185804,0.6527692308,,,,,,,,,,,9308.0,0.12817208,,,,,0.000138318,,,,,,,,812.0,0.01118132,,,,,,,,31120.4233699508,226.0,,,,
Guinea,1993,0.6999999881,24200.0,700.0,74.1695966601,20.4363529468,5.3940503931,0.29434989787610605,0.6652307692,,,,,,,,,,,11579.0,0.16433208800000002,,,,,0.0,,,,,,,,42.0,0.0005960750000000001,,,,,,,,32074.4945747979,226.0,,,,
Guinea,1992,0.6999999881,23300.0,700.0,76.5090198717,18.5374473621,4.9535327662,0.299863852964602,0.6776923077,,,,,,,,,,,10788.0,0.157899474,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,33078.6811559096,226.0,,,,
Guinea,1991,2.0999999046,42200.0,1100.0,78.7641726605,16.706943927,4.5288834125,0.305377808053097,0.6901538462,,,,,,,,,,,11553.0,0.174629149,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,34160.9865209212,226.0,,,,
Guinea,1990,0.400000006,41300.0,1100.0,80.9395278356,14.9412120705,4.1192600939,0.310891763097345,0.7026153846000001,,,,,,,,,,,11300.0,0.1778367,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,35567.3343935337,226.0,,,,
Guinea,1989,0.400000006,39700.0,900.0,83.0392471722,13.2368736871,3.7238791407000003,0.316405718185841,0.7150769231,,,,,,,,,,,11053.0,0.18012876400000002,,,,,,,,,,,300000.0,,0.0,0.0,,,,300000.0,,,,36830.815854721,226.0,,,,
Guinea,1988,,26600.0,900.0,85.0672079857,11.5907815671,3.3420104473,0.321919673230089,0.7275384615,,,,,,,,,,,10000.0,0.16730314400000001,,,,,,,,,,,,,0.0,0.0,,,,,,,,37810.5041261131,226.0,,,,
Guinea,1987,,30400.0,900.0,87.027027027,10.0,2.972972973,0.327433628318584,0.74,,,,,,,,,,,12112.0,0.208082293,,,,,,,,,,,,,0.0,0.0,,,,,,,,38826.4516024845,226.0,,,,
Guinea,1986,,25700.0,500.0,,,,,,,,,,,,,,,,13007.0,0.22934453300000002,,,,,,,,,,,,,0.0,0.0,,,,,,,,39849.2077765905,226.0,,,,
Guinea,1985,0.6000000238000001,136000.0,3600.0,,,,,,,,,,,,,,,,14506.0,0.26223588200000003,,,,,,,,,,,,,0.0,0.0,,,,,,,,40855.7212743153,226.0,,,,
Guinea,1984,0.6999999881,132000.0,3600.0,,,,,,,,,,,,,,,,14630.0,0.270821409,,,,,,,,,,,,,0.0,0.0,,,,,,,,41835.706368135,226.0,,,,
Guinea,1983,0.6000000238000001,129200.0,3500.0,,,,,,,,,,,,,,,,13050.0,0.24705269,,,,,,,,,,,,,0.0,0.0,,,,,,,,42784.6037520962,226.0,,,,
Guinea,1982,0.6999999881,131000.0,3500.0,,,,,,,,,,,,,,,,11580.0,0.22395281800000003,,,,,,,,,,,,,0.0,0.0,,,,,,,,43707.5531486747,226.0,,,,
Guinea,1981,0.6000000238000001,128000.0,3500.0,,,,,,,,,,,,,,,,10380.0,0.20483768200000002,,,,,,,,,,,,,0.0,0.0,,,,,,,,44598.5704382125,226.0,,,,
Guinea,1980,0.200000003,80000.0,2300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,45448.9785945366,226.0,,,,
Guinea,1979,0.200000003,72000.0,2300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,46262.1891145069,226.0,,,,
Guinea,1978,0.200000003,71000.0,2300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,47035.0635993145,226.0,,,,
Guinea,1977,0.200000003,66000.0,2300.0,,,,,,,,,,,,,,,,6600.0,0.13952382200000002,,,,,,,,,,,,,0.0,0.0,,,,,,,,47776.3390851677,226.0,,,,
Guinea,1976,0.200000003,65000.0,2300.0,,,,,,,,,,,,,,,,6600.0,0.141669146,,,,,,,,,,,,,0.0,0.0,,,,,,,,48510.9395388413,226.0,,,,
Guinea,1975,0.200000003,65000.0,2300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,49258.8719369591,226.0,,,,
Guinea,1974,,56900.0,2200.0,,,,,,,,,,,,,,,,4700.0,0.11312699999999999,,,,,,,,,,,,,,,,,,,,,,50032.3992992808,226.0,,,,
Guinea,1973,0.1000000015,54500.0,2200.0,,,,,,,,,,,,,,,,4700.0,0.11312699999999999,,,,,,,,,,,,,,,,,,,,,,50841.2769079145,226.0,,,,
Guinea,1972,0.1000000015,51000.0,2100.0,,,,,,,,,,,,,,,,4700.0,0.11312699999999999,,,,,,,,,,,,,,,,,,,,,,51690.0827315784,226.0,,,,
Guinea,1971,0.1000000015,49000.0,2000.0,,,,,,,,,,,,,,,,4700.0,0.11312699999999999,,,,,,,,,,,,,,,,,,,,,,52581.5322025822,226.0,,,,
Guinea,1970,0.1000000015,48900.0,2000.0,,,,,,,,,,,,,,,,4700.0,0.11131178800000001,,,,,,,,,,,,,0.0,0.0,,,,,,,,53524.3917284447,226.0,,,,
Guinea,1969,,,,,,,,,,,,,,,,,,,2054.0,0.0587838,,,,,,,,,,,,,,,,,,,,,,54520.9705504736,226.0,,,,
Guinea,1968,,,,,,,,,,,,,,,,,,,2054.0,0.0587838,,,,,,,,,,,,,,,,,,,,,,55564.6660846309,226.0,,,,
Guinea,1967,,,,,,,,,,,,,,,,,,,2054.0,0.0587838,,,,,,,,,,,,,,,,,,,,,,56630.8171877036,226.0,,,,
Guinea,1966,,,,,,,,,,,,,,,,,,,2054.0,0.0587838,,,,,,,,,,,,,,,,,,,,,,57700.4580292996,226.0,,,,
Guinea,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,58776.502090727,226.0,,,,
Guinea,1964,,,,,,,,,,,,,,,,,,,2054.0,0.0587838,,,,,,,,,,,,,,,,,,,,,,59859.4626951061,226.0,,,,
Guinea,1963,,,,,,,,,,,,,,,,,,,2054.0,0.0587838,,,,,,,,,,,,,,,,,,,,,,60950.2028751775,226.0,,,,
Guinea,1962,,,,,,,,,,,,,,,,,,,2054.0,0.0587838,,,,,,,,,,,,,,,,,,,,,,62048.2966369823,226.0,,,,
Guinea,1961,,,,,,,,,,,,,,,,,,,2054.0,0.0587838,,,,,,,,,,,,,,,,,,,,,,63152.64133128,226.0,,,,
Guinea,1960,,,,,,,,,,,,,,,,,,,2054.0,0.058405136,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
Guinea-Bissau,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,2021,,,,,,,,,,,,,,,,,3303.0,0.160283707,,,,,31.3416780754938,10981358.2443144,35.15498736,,,,,,,4.8896475179,2236511.0,108.5305095,,,,,,,,,,,,,
Guinea-Bissau,2020,,,,75.7894736842,17.9473684211,6.2631578947,1.09375,0.17500000000000002,,,,,,,,,2383.0,0.11821445100000001,,,,,45.2290706256282,8475014.96174277,27.90528061,,,,,,,4.0574549743,1913858.0,94.94153271,,,,,,,,7937.18511698419,16.0,6.0,2.97644441886907,,
Guinea-Bissau,2019,,,,75.7894736842,17.9473684211,6.2631578947,1.09375,0.17500000000000002,28699.98,,,,,,,,1227.0,0.06226985,,,,,31.2173657731434,13428489.6904266,22.92009029,,,,,,,4.289513054,1590381.0,80.71131758,,,,,,,,8119.94374908968,16.0,7.0,3.55247539022673,,
Guinea-Bissau,2018,,,,75.7894736842,17.9473684211,6.2631578947,1.09375,0.17500000000000002,47433.09,,,,,,,,1204.0,0.06254691700000001,0.0,0.0,,,28.8532017804715,11799697.1641523,15.7,,,,,,,4.3677434953,1480491.0,76.91042128,,,,,,,,8311.88261543776,16.0,4.0,2.07797065385944,,
Guinea-Bissau,2017,,,,75.7894736842,17.9473684211,6.2631578947,1.09375,0.17500000000000002,56819.16,,,,,,,,853.0,0.04537654,0.0,0.0,,,26.2037421215893,9136206.551918,14.8,,,,,,,4.3789859372,1434822.0,76.32738349,,,,,,,,8511.42605751809,16.0,5.0,2.6598206429744,,
Guinea-Bissau,2016,,,,75.7894736842,17.9473684211,6.2631578947,1.09375,0.17500000000000002,26382.34,,,,,,,,886.0,0.04829517,0.0,0.0,,,26.12724238927,5535200.0,13.8,,,,,,,4.5975666627,1285835.0,70.0898639,,,,,,,,8721.47532476594,16.0,3.0,1.63527662339361,,
Guinea-Bissau,2015,,,,75.7894736842,17.9473684211,6.2631578947,1.09375,0.17500000000000002,27136.36,,,,,,,,1051.0,0.058750564000000005,0.0,0.0,,,28.066537757996,10179736.2642769,6.1,,,,,,,4.8270213571,1238493.0,69.23136263,,,,,,,,8943.94883166873,16.0,3.0,1.67699040593789,,
Guinea-Bissau,2014,,,,75.7894736842,17.9473684211,6.2631578947,1.09375,0.17500000000000002,47720.71,,,,,,,,1395.0,0.08002023700000001,0.0,0.0,,,39.6761842117173,18617398.0917493,3.32,,,,,,,4.2699766184,1108297.0,63.57432905,,,,,,,,9177.94837289316,16.0,1.0,0.5736217733058221,,
Guinea-Bissau,2013,,,,75.7894736842,17.9473684211,6.2631578947,1.09375,0.17500000000000002,28632.55,,,,,,,,1452.0,0.08552480800000001,0.0,0.0,,,38.3931983186854,14642942.7812846,3.1,,9.0,,,,,3.9537846207,939909.0,55.36194016,,,,,,,,9424.221308989,16.0,,,,19.0
Guinea-Bissau,2012,,,,75.7894736842,17.9473684211,6.2631578947,1.09375,0.17500000000000002,39519.18,,,,,,,,1203.0,0.07278923100000001,0.0,0.0,,,13.5487891898727,2938139.61005204,2.893990621,,1.0,,,,,4.7981953313,1049193.0,63.48291934,,,,,,,,9681.02827041774,16.0,,,,13.0
Guinea-Bissau,2011,,,,75.7894736842,17.9473684211,6.2631578947,1.09375,0.17500000000000002,64409.75,,,,,,,,1000.0,0.062149747000000005,0.0,0.0,,,42.0848284634809,18790499.5404627,2.672,,1.0,,,,,5.0515545991,732634.0,45.53301799,,,,,,,,9943.95957283236,16.0,,,,16.0
Guinea-Bissau,2010,,,,75.7894736842,17.9473684211,6.2631578947,1.09375,0.17500000000000002,30636.63,,,,,,,,800.0,0.051045801,0.0,0.0,,,43.4871561718572,19130115.874551,2.45,,,,,,,4.0934799414,677365.0,43.22079861,,,,,,,,10209.1601689616,16.0,,,,
Guinea-Bissau,2009,,,,75.7894736842,17.9473684211,6.2631578947,1.09375,0.17500000000000002,,,,,,,,,,,4844.0,0.317182601,,,36.6545893719807,12140102.8408297,2.303280592,,,,,,,5.6263360853,560345.0,36.69109924,,,,,,,,10476.7168064872,16.0,,,,
Guinea-Bissau,2008,,,,75.7894736842,17.9473684211,6.2631578947,1.09375,0.17500000000000002,,,,,,,,,,,4647.0,0.312207956,,,0.22846698652044803,100001.11655743,2.354888711,,,,,,,4.096230544,500156.0,33.60290131,,,,,,,,10749.5745519947,16.0,,,,
Guinea-Bissau,2007,,,,75.7894736842,17.9473684211,6.2631578947,1.09375,0.17500000000000002,,,,,,,,,,,4574.0,0.315323886,,,0.11979634621144,40000.2503823547,2.206302237,,,,,,,4.0146614721,296223.0,20.42111664,,,,,,,,11030.1315618942,16.0,,,,
Guinea-Bissau,2006,,,,75.7894736842,17.9473684211,6.2631578947,1.09375,0.17500000000000002,,,,,,,,,,,6784.0,0.479742478,,,,,2.057196705,,,,,,,4.9782470845,157330.0,11.12586734,,,,,,,,11314.6890829515,16.0,,,,
Guinea-Bissau,2005,,,,75.7894736842,17.9473684211,6.2631578947,1.09375,0.17500000000000002,,,,,,,,,,,9614.0,0.696811583,,1.8464032679,,,1.9013653160000001,,,,,,,,98825.0,7.162721523,,,,,,,,11596.6146582659,16.0,,,,
Guinea-Bissau,2004,,,,77.0053475936,17.0481283422,5.9465240642,1.09375,0.17500000000000002,,,,,,,,,,,9719.0,0.721524504,,3.5087634567,1.08161258603736,83288.4066037891,1.808142203,,,,,,,,39451.0,2.928785183,,,,,,,,11878.1685942707,16.0,,,,
Guinea-Bissau,2003,,,,78.2608695652,16.1195652174,5.6195652174,1.09375,0.17500000000000002,,,,,,,,,,,10558.0,0.802491234,,1.6033601185,1.2338593974175,73984.8189587344,1.3541974780000001,,,,,,,,1275.0,0.09691005200000001,,,,,,,,12161.2613660289,16.0,,,,
Guinea-Bissau,2002,,,,79.5580110497,15.1602209945,5.2817679558,1.09375,0.17500000000000002,,,,,,,,,,,11197.0,0.8709023570000001,,,35.0408478692868,2276939.54040607,1.022993234,,,,,,,,0.0,0.0,,,,,,,,12444.7956642332,16.0,,,,
Guinea-Bissau,2001,,,,80.8988764045,14.1685393258,4.9325842697,1.09375,0.17500000000000002,,,,,,,,,,,9901.0,0.787431007,,,,,0.29956914500000004,,,,,,,,0.0,0.0,,,,,,,,12724.8723536242,16.0,,,,
Guinea-Bissau,2000,,,,82.2857142857,13.1428571429,4.5714285714,1.09375,0.17500000000000002,,,,,,,,,,,11123.0,0.90368518,,,,,0.23010317100000002,,,,,,,,0.0,0.0,,,,,,,,12999.157492105,16.0,,,,
Guinea-Bissau,1999,,,,82.2857142857,13.1428571429,4.5714285714,1.09375,0.17500000000000002,,,,,,,,,,,6098.0,0.505439819,,,,,0.117702448,,,,,,,,0.0,0.0,,,,,,,,13261.7859978748,16.0,,,,
Guinea-Bissau,1998,,20400.0,1200.0,82.2857142857,13.1428571429,4.5714285714,1.09375,0.17500000000000002,,,,,,,,,,,8079.0,0.682307058,,,,,0.024060421000000002,,,,,,,,0.0,0.0,,,,,,,,13512.7032078313,16.0,,,,
Guinea-Bissau,1997,0.1000000015,20500.0,1200.0,82.2857142857,13.1428571429,4.5714285714,1.09375,0.17500000000000002,,,,,,,,,,,7633.0,0.656634347,,,4.0,320000.0,0.016389063000000002,,,,,,,,0.0,0.0,,,,,,,,13764.1157458903,16.0,,,,
Guinea-Bissau,1996,0.1000000015,20500.0,1200.0,82.2857142857,13.1428571429,4.5714285714,1.09375,0.17500000000000002,,,,,,,,,,,7926.0,0.694894985,,,9.91379310344828,690000.0,,,,,,,,,0.0,0.0,,,,,,,,14027.6555228633,16.0,,,,
Guinea-Bissau,1995,0.1000000015,20500.0,1200.0,81.2168573821,14.2338822216,4.5492603963,0.89575,0.14332,,,,,,,,,,,7363.0,0.6590453820000001,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,14321.2360658848,16.0,,,,
Guinea-Bissau,1994,0.1000000015,20500.0,1200.0,79.5413830168,15.9441060552,4.514510928,0.6977500000000001,0.11164,,,,,,,,,,,6935.0,0.63646217,,,7.30837789661319,410000.0,0.0,,,,,,,,0.0,0.0,,,,,,,,14684.0587105377,16.0,,,,
Guinea-Bissau,1993,0.1000000015,20500.0,1200.0,76.5382691346,19.0095047524,4.4522261131,0.49975,0.07996,,,,,,,,,,,6665.0,0.6307007920000001,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,15140.6041668835,16.0,,,,
Guinea-Bissau,1992,0.1000000015,20500.0,1200.0,69.594034797,26.0977630489,4.3082021541,0.30175,0.04828,,,,,,,,,,,6425.0,0.628113684,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,15641.7415515043,16.0,,,,
Guinea-Bissau,1991,0.1000000015,20500.0,1200.0,36.1445783133,60.2409638554,3.6144578313,0.10375000000000001,0.0166,,,,,,,,,,,6175.0,0.6213173740000001,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,16098.9117135682,16.0,,,,
Guinea-Bissau,1990,0.1000000015,20500.0,1200.0,,,,,,,,,,,,,,,,5955.0,0.611678279,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,16434.6808744483,16.0,,,,
Guinea-Bissau,1989,0.1000000015,20500.0,1200.0,,,,,,,,,,,,,,,,5700.0,0.594841162,,,,,,,,,3000000.0,,,,0.0,0.0,,,,,,,,16697.2957685922,16.0,,,,
Guinea-Bissau,1988,0.1000000015,20500.0,1200.0,,,,,,,,,,,,,,,,5500.0,0.583195487,,,,,,,,,,,,,0.0,0.0,,,,,,,,16965.6868982483,16.0,,,,
Guinea-Bissau,1987,0.1000000015,20500.0,1200.0,,,,,,,,,,,,,,,,5500.0,0.592411957,,,,,,,,,,,,,0.0,0.0,,,,,,,,17233.8023799881,16.0,,,,
Guinea-Bissau,1986,0.1000000015,19500.0,1200.0,,,,,,,,,,,,,,,,5500.0,0.601670237,,,,,,,,,,,,,0.0,0.0,,,,,,,,17503.1341549596,16.0,,,,
